room_member_id,room_no,user_no,status,is_hidden,joined_at,left_at
300414,120,262,ACTIVE,FALSE,2026-01-02 05:53:22,
300415,120,282,ACTIVE,FALSE,2026-01-02 06:03:22,
300416,120,325,LEFT,FALSE,2026-01-02 06:11:22,2026-01-03 06:11:22
300417,120,772,ACTIVE,FALSE,2026-01-02 05:54:22,
300418,121,602,ACTIVE,FALSE,2026-01-02 06:24:24,
300419,121,108,ACTIVE,FALSE,2026-01-02 06:29:24,
300420,121,331,LEFT,FALSE,2026-01-02 06:30:24,2026-01-05 06:30:24
300421,122,874,ACTIVE,TRUE,2026-01-02 06:20:44,
300422,122,114,ACTIVE,FALSE,2026-01-02 06:36:44,
300423,123,303,ACTIVE,FALSE,2026-01-02 06:39:49,
300424,123,123,ACTIVE,FALSE,2026-01-02 06:37:49,
300425,123,130,ACTIVE,FALSE,2026-01-02 06:29:49,
300426,123,327,ACTIVE,FALSE,2026-01-02 06:29:49,
300427,123,883,ACTIVE,FALSE,2026-01-02 06:48:49,
300428,124,933,ACTIVE,FALSE,2026-01-02 06:32:39,
300429,124,77,ACTIVE,FALSE,2026-01-02 06:43:39,
300430,125,257,ACTIVE,FALSE,2026-01-02 07:01:23,
300431,125,779,ACTIVE,FALSE,2026-01-02 06:48:23,
300432,125,968,LEFT,FALSE,2026-01-02 06:57:23,2026-01-03 06:57:23
300433,125,320,ACTIVE,FALSE,2026-01-02 06:49:23,
300434,126,750,ACTIVE,FALSE,2026-01-02 06:54:50,
300435,126,151,ACTIVE,FALSE,2026-01-02 06:59:50,
300436,127,553,ACTIVE,FALSE,2026-01-02 07:12:30,
300437,127,272,ACTIVE,FALSE,2026-01-02 07:17:30,
300438,127,122,ACTIVE,FALSE,2026-01-02 07:02:30,
300439,127,950,LEFT,FALSE,2026-01-02 07:07:30,2026-01-04 07:07:30
300440,128,765,ACTIVE,TRUE,2026-01-02 07:18:14,
300441,128,532,ACTIVE,FALSE,2026-01-02 07:29:14,
300442,128,444,ACTIVE,FALSE,2026-01-02 07:18:14,
300443,128,112,ACTIVE,FALSE,2026-01-02 07:14:14,
300444,128,698,ACTIVE,FALSE,2026-01-02 07:26:14,
300445,129,742,ACTIVE,FALSE,2026-01-02 07:24:34,
300446,129,723,LEFT,FALSE,2026-01-02 07:44:34,2026-01-04 07:44:34
300447,129,611,ACTIVE,FALSE,2026-01-02 07:26:34,
300448,129,295,ACTIVE,FALSE,2026-01-02 07:49:34,
300449,130,127,ACTIVE,FALSE,2026-01-02 07:33:30,
300450,130,343,ACTIVE,TRUE,2026-01-02 07:42:30,
300451,130,22,ACTIVE,FALSE,2026-01-02 07:46:30,
300452,130,182,ACTIVE,FALSE,2026-01-02 07:40:30,
300453,130,998,ACTIVE,FALSE,2026-01-02 07:55:30,
300454,131,26,ACTIVE,FALSE,2026-01-02 07:56:07,
300455,131,503,ACTIVE,FALSE,2026-01-02 07:50:07,
300456,131,753,ACTIVE,FALSE,2026-01-02 08:09:07,
300457,131,360,ACTIVE,FALSE,2026-01-02 08:04:07,
300458,131,559,ACTIVE,FALSE,2026-01-02 07:48:07,
300459,132,144,ACTIVE,FALSE,2026-01-02 08:03:34,
300460,132,369,LEFT,FALSE,2026-01-02 08:12:34,2026-01-05 08:12:34
300461,132,212,ACTIVE,FALSE,2026-01-02 08:19:34,
300462,132,763,ACTIVE,FALSE,2026-01-02 08:19:34,
300463,132,92,ACTIVE,FALSE,2026-01-02 07:59:34,
300464,133,139,ACTIVE,FALSE,2026-01-02 08:15:53,
300465,133,855,ACTIVE,FALSE,2026-01-02 08:01:53,
300466,133,628,ACTIVE,FALSE,2026-01-02 08:17:53,
300467,133,126,ACTIVE,FALSE,2026-01-02 08:16:53,
300468,134,502,ACTIVE,FALSE,2026-01-02 08:12:15,
300469,134,42,ACTIVE,FALSE,2026-01-02 08:37:15,
300470,134,223,ACTIVE,FALSE,2026-01-02 08:20:15,
300471,134,290,LEFT,FALSE,2026-01-02 08:13:15,2026-01-05 08:13:15
300472,134,846,ACTIVE,FALSE,2026-01-02 08:17:15,
300473,135,876,ACTIVE,FALSE,2026-01-02 08:28:07,
300474,135,33,ACTIVE,FALSE,2026-01-02 08:24:07,
300475,135,485,ACTIVE,FALSE,2026-01-02 08:34:07,
300476,136,972,ACTIVE,FALSE,2026-01-02 08:40:08,
300477,136,139,ACTIVE,FALSE,2026-01-02 08:48:08,
300478,136,427,ACTIVE,FALSE,2026-01-02 08:34:08,
300479,136,568,ACTIVE,FALSE,2026-01-02 09:00:08,
300480,137,806,ACTIVE,FALSE,2026-01-02 08:41:09,
300481,137,985,ACTIVE,FALSE,2026-01-02 08:50:09,
300482,137,421,ACTIVE,FALSE,2026-01-02 08:58:09,
300483,137,473,ACTIVE,FALSE,2026-01-02 08:45:09,
300484,137,29,ACTIVE,FALSE,2026-01-02 09:08:09,
300485,138,808,ACTIVE,FALSE,2026-01-02 09:11:55,
300486,138,277,ACTIVE,FALSE,2026-01-02 09:09:55,
300487,139,27,ACTIVE,FALSE,2026-01-02 09:17:03,
300488,139,759,ACTIVE,FALSE,2026-01-02 09:24:03,
300489,140,130,ACTIVE,FALSE,2026-01-02 09:40:32,
300490,140,309,ACTIVE,FALSE,2026-01-02 09:14:32,
300491,140,644,ACTIVE,FALSE,2026-01-02 09:27:32,
300492,141,463,ACTIVE,FALSE,2026-01-02 09:33:01,
300493,141,853,ACTIVE,FALSE,2026-01-02 09:26:01,
300494,142,63,ACTIVE,FALSE,2026-01-02 09:51:28,
300495,142,880,ACTIVE,FALSE,2026-01-02 09:38:28,
300496,142,674,ACTIVE,FALSE,2026-01-02 09:46:28,
300497,142,632,ACTIVE,FALSE,2026-01-02 09:49:28,
300498,142,127,ACTIVE,FALSE,2026-01-02 09:53:28,
300499,143,330,ACTIVE,FALSE,2026-01-02 09:59:33,
300500,143,29,ACTIVE,TRUE,2026-01-02 10:01:33,
300501,143,291,ACTIVE,FALSE,2026-01-02 09:45:33,
300502,144,518,ACTIVE,FALSE,2026-01-02 10:07:26,
300503,144,367,LEFT,FALSE,2026-01-02 10:07:26,2026-01-03 10:07:26
300504,144,513,ACTIVE,FALSE,2026-01-02 10:11:26,
300505,145,409,ACTIVE,FALSE,2026-01-02 10:13:23,
300506,145,804,ACTIVE,FALSE,2026-01-02 10:16:23,
300507,145,781,ACTIVE,FALSE,2026-01-02 10:17:23,
300508,145,675,ACTIVE,FALSE,2026-01-02 10:19:23,
300509,146,977,ACTIVE,TRUE,2026-01-02 10:34:06,
300510,146,47,ACTIVE,FALSE,2026-01-02 10:40:06,
300511,147,763,ACTIVE,FALSE,2026-01-02 10:44:55,
300512,147,922,LEFT,FALSE,2026-01-02 10:22:55,2026-01-05 10:22:55
300513,148,682,ACTIVE,FALSE,2026-01-02 10:50:32,
300514,148,453,ACTIVE,FALSE,2026-01-02 10:34:32,
300515,149,218,ACTIVE,FALSE,2026-01-02 11:02:23,
300516,149,201,ACTIVE,FALSE,2026-01-02 11:07:23,
300517,149,259,ACTIVE,FALSE,2026-01-02 10:41:23,
300518,150,588,ACTIVE,FALSE,2026-01-02 11:04:44,
300519,150,915,ACTIVE,FALSE,2026-01-02 11:12:44,
300520,150,6,ACTIVE,FALSE,2026-01-02 11:17:44,
300521,151,781,ACTIVE,FALSE,2026-01-02 11:21:25,
300522,151,821,ACTIVE,FALSE,2026-01-02 11:26:25,
300523,151,69,ACTIVE,FALSE,2026-01-02 11:02:25,
300524,152,72,ACTIVE,FALSE,2026-01-02 11:22:21,
300525,152,945,ACTIVE,FALSE,2026-01-02 11:13:21,
300526,152,849,ACTIVE,FALSE,2026-01-02 11:30:21,
300527,152,258,ACTIVE,FALSE,2026-01-02 11:33:21,
300528,153,162,ACTIVE,FALSE,2026-01-02 11:29:39,
300529,153,34,ACTIVE,FALSE,2026-01-02 11:27:39,
300530,154,51,ACTIVE,FALSE,2026-01-02 11:49:17,
300531,154,506,ACTIVE,FALSE,2026-01-02 11:42:17,
300532,154,75,ACTIVE,FALSE,2026-01-02 11:33:17,
300533,155,221,ACTIVE,TRUE,2026-01-02 11:57:37,
300534,155,107,ACTIVE,FALSE,2026-01-02 12:06:37,
300535,156,499,ACTIVE,FALSE,2026-01-02 12:12:03,
300536,156,548,ACTIVE,FALSE,2026-01-02 12:03:03,
300537,156,623,ACTIVE,FALSE,2026-01-02 11:54:03,
300538,157,309,ACTIVE,FALSE,2026-01-02 12:08:31,
300539,157,199,ACTIVE,FALSE,2026-01-02 12:24:31,
300540,157,352,ACTIVE,FALSE,2026-01-02 12:28:31,
300541,157,448,ACTIVE,FALSE,2026-01-02 12:15:31,
300542,158,765,ACTIVE,FALSE,2026-01-02 12:26:42,
300543,158,300,ACTIVE,FALSE,2026-01-02 12:28:42,
300544,158,133,ACTIVE,FALSE,2026-01-02 12:39:42,
300545,159,826,ACTIVE,FALSE,2026-01-02 12:29:04,
300546,159,890,ACTIVE,FALSE,2026-01-02 12:32:04,
300547,159,670,LEFT,FALSE,2026-01-02 12:23:04,2026-01-03 12:23:04
300548,159,251,LEFT,FALSE,2026-01-02 12:37:04,2026-01-03 12:37:04
300549,160,883,ACTIVE,FALSE,2026-01-02 12:56:01,
300550,160,126,LEFT,FALSE,2026-01-02 12:51:01,2026-01-04 12:51:01
300551,160,382,LEFT,TRUE,2026-01-02 12:57:01,2026-01-03 12:57:01
300552,161,990,ACTIVE,FALSE,2026-01-02 13:08:06,
300553,161,308,ACTIVE,FALSE,2026-01-02 12:53:06,
300554,161,848,ACTIVE,FALSE,2026-01-02 13:02:06,
300555,161,989,ACTIVE,FALSE,2026-01-02 12:58:06,
300556,161,87,LEFT,FALSE,2026-01-02 12:51:06,2026-01-04 12:51:06
300557,162,250,ACTIVE,FALSE,2026-01-02 13:17:14,
300558,162,776,ACTIVE,FALSE,2026-01-02 13:20:14,
300559,162,29,ACTIVE,FALSE,2026-01-02 13:14:14,
300560,163,79,ACTIVE,FALSE,2026-01-02 13:09:52,
300561,163,435,ACTIVE,FALSE,2026-01-02 13:08:52,
300562,163,587,ACTIVE,FALSE,2026-01-02 13:09:52,
300563,163,737,ACTIVE,FALSE,2026-01-02 13:19:52,
300564,163,582,ACTIVE,FALSE,2026-01-02 13:22:52,
300565,164,661,ACTIVE,FALSE,2026-01-02 13:32:09,
300566,164,128,ACTIVE,FALSE,2026-01-02 13:25:09,
300567,165,779,ACTIVE,FALSE,2026-01-02 13:34:39,
300568,165,492,LEFT,FALSE,2026-01-02 13:40:39,2026-01-05 13:40:39
300569,165,654,ACTIVE,FALSE,2026-01-02 13:26:39,
300570,165,865,ACTIVE,FALSE,2026-01-02 13:36:39,
300571,166,331,ACTIVE,FALSE,2026-01-02 13:32:50,
300572,166,239,ACTIVE,FALSE,2026-01-02 13:41:50,
300573,167,282,ACTIVE,FALSE,2026-01-02 14:08:03,
300574,167,999,ACTIVE,FALSE,2026-01-02 13:52:03,
300575,167,264,ACTIVE,FALSE,2026-01-02 13:43:03,
300576,167,17,ACTIVE,FALSE,2026-01-02 14:07:03,
300577,168,378,ACTIVE,FALSE,2026-01-02 14:02:50,
300578,168,26,ACTIVE,FALSE,2026-01-02 14:00:50,
300579,168,335,ACTIVE,TRUE,2026-01-02 14:20:50,
300580,169,757,ACTIVE,FALSE,2026-01-02 14:25:09,
300581,169,828,ACTIVE,FALSE,2026-01-02 14:07:09,
300582,169,321,ACTIVE,FALSE,2026-01-02 14:05:09,
300583,170,981,ACTIVE,FALSE,2026-01-02 14:18:02,
300584,170,982,LEFT,FALSE,2026-01-02 14:34:02,2026-01-04 14:34:02
300585,171,254,ACTIVE,FALSE,2026-01-02 14:37:24,
300586,171,622,ACTIVE,FALSE,2026-01-02 14:39:24,
300587,172,696,ACTIVE,FALSE,2026-01-02 14:34:24,
300588,172,467,ACTIVE,FALSE,2026-01-02 14:42:24,
300589,172,323,ACTIVE,FALSE,2026-01-02 14:42:24,
300590,173,291,ACTIVE,FALSE,2026-01-02 14:45:09,
300591,173,584,ACTIVE,FALSE,2026-01-02 14:59:09,
300592,173,848,ACTIVE,FALSE,2026-01-02 14:51:09,
300593,174,939,ACTIVE,FALSE,2026-01-02 15:15:41,
300594,174,590,ACTIVE,TRUE,2026-01-02 14:54:41,
300595,174,507,ACTIVE,FALSE,2026-01-02 15:06:41,
300596,175,811,ACTIVE,FALSE,2026-01-02 15:03:23,
300597,175,707,ACTIVE,FALSE,2026-01-02 15:29:23,
300598,176,317,ACTIVE,FALSE,2026-01-02 15:39:09,
300599,176,730,ACTIVE,FALSE,2026-01-02 15:34:09,
300600,176,301,ACTIVE,FALSE,2026-01-02 15:25:09,
300601,177,865,ACTIVE,FALSE,2026-01-02 15:26:24,
300602,177,776,LEFT,FALSE,2026-01-02 15:49:24,2026-01-03 15:49:24
300603,177,489,ACTIVE,FALSE,2026-01-02 15:41:24,
300604,177,717,ACTIVE,FALSE,2026-01-02 15:44:24,
300605,178,158,ACTIVE,FALSE,2026-01-02 15:49:43,
300606,178,305,ACTIVE,FALSE,2026-01-02 15:44:43,
300607,178,506,ACTIVE,FALSE,2026-01-02 15:35:43,
300608,179,737,ACTIVE,FALSE,2026-01-02 15:44:19,
300609,179,532,ACTIVE,FALSE,2026-01-02 15:56:19,
300610,179,285,ACTIVE,FALSE,2026-01-02 16:10:19,
300611,179,589,ACTIVE,FALSE,2026-01-02 16:02:19,
300612,179,901,ACTIVE,FALSE,2026-01-02 15:57:19,
300613,180,989,ACTIVE,FALSE,2026-01-02 15:51:49,
300614,180,7,ACTIVE,FALSE,2026-01-02 16:04:49,
300615,180,501,ACTIVE,FALSE,2026-01-02 16:20:49,
300616,181,541,ACTIVE,FALSE,2026-01-02 16:05:55,
300617,181,911,ACTIVE,FALSE,2026-01-02 16:26:55,
300618,181,443,ACTIVE,FALSE,2026-01-02 16:11:55,
300619,181,506,ACTIVE,FALSE,2026-01-02 16:24:55,
300620,181,270,ACTIVE,FALSE,2026-01-02 16:11:55,
300621,182,381,ACTIVE,FALSE,2026-01-02 16:39:17,
300622,182,195,LEFT,FALSE,2026-01-02 16:18:17,2026-01-03 16:18:17
300623,182,862,ACTIVE,FALSE,2026-01-02 16:18:17,
300624,182,572,ACTIVE,FALSE,2026-01-02 16:16:17,
300625,183,151,ACTIVE,FALSE,2026-01-02 16:44:25,
300626,183,974,ACTIVE,FALSE,2026-01-02 16:40:25,
300627,184,515,ACTIVE,FALSE,2026-01-02 16:51:59,
300628,184,629,ACTIVE,FALSE,2026-01-02 16:59:59,
300629,184,390,ACTIVE,FALSE,2026-01-02 16:46:59,
300630,184,647,ACTIVE,FALSE,2026-01-02 16:48:59,
300631,185,102,ACTIVE,FALSE,2026-01-02 17:02:30,
300632,185,430,ACTIVE,FALSE,2026-01-02 17:02:30,
300633,185,993,ACTIVE,FALSE,2026-01-02 17:05:30,
300634,185,458,ACTIVE,FALSE,2026-01-02 16:54:30,
300635,186,778,ACTIVE,FALSE,2026-01-02 16:52:53,
300636,186,912,ACTIVE,FALSE,2026-01-02 17:04:53,
300637,186,872,ACTIVE,FALSE,2026-01-02 17:20:53,
300638,187,154,ACTIVE,FALSE,2026-01-02 17:14:07,
300639,187,652,ACTIVE,FALSE,2026-01-02 17:25:07,
300640,187,839,LEFT,FALSE,2026-01-02 17:11:07,2026-01-03 17:11:07
300641,187,47,ACTIVE,TRUE,2026-01-02 17:24:07,
300642,188,49,ACTIVE,FALSE,2026-01-02 17:12:31,
300643,188,786,ACTIVE,FALSE,2026-01-02 17:16:31,
300644,188,785,ACTIVE,FALSE,2026-01-02 17:36:31,
300645,188,567,ACTIVE,FALSE,2026-01-02 17:34:31,
300646,189,17,ACTIVE,FALSE,2026-01-02 17:36:22,
300647,189,514,ACTIVE,TRUE,2026-01-02 17:41:22,
300648,190,247,ACTIVE,FALSE,2026-01-02 17:39:50,
300649,190,672,ACTIVE,FALSE,2026-01-02 17:55:50,
300650,190,411,ACTIVE,FALSE,2026-01-02 17:50:50,
300651,190,135,ACTIVE,FALSE,2026-01-02 17:37:50,
300652,190,838,ACTIVE,FALSE,2026-01-02 17:47:50,
300653,191,520,ACTIVE,FALSE,2026-01-02 17:59:01,
300654,191,271,ACTIVE,FALSE,2026-01-02 17:54:01,
300655,192,366,ACTIVE,FALSE,2026-01-02 18:14:34,
300656,192,392,ACTIVE,FALSE,2026-01-02 18:05:34,
300657,192,18,LEFT,FALSE,2026-01-02 17:58:34,2026-01-04 17:58:34
300658,193,347,ACTIVE,FALSE,2026-01-02 18:05:49,
300659,193,659,ACTIVE,FALSE,2026-01-02 18:28:49,
300660,194,967,ACTIVE,FALSE,2026-01-02 18:29:20,
300661,194,632,ACTIVE,FALSE,2026-01-02 18:20:20,
300662,194,859,ACTIVE,FALSE,2026-01-02 18:29:20,
300663,194,485,ACTIVE,FALSE,2026-01-02 18:17:20,
300664,194,536,ACTIVE,FALSE,2026-01-02 18:31:20,
300665,195,408,ACTIVE,FALSE,2026-01-02 18:43:49,
300666,195,944,ACTIVE,TRUE,2026-01-02 18:37:49,
300667,196,49,ACTIVE,FALSE,2026-01-02 18:36:57,
300668,196,907,ACTIVE,FALSE,2026-01-02 18:58:57,
300669,197,998,ACTIVE,FALSE,2026-01-02 19:04:05,
300670,197,446,ACTIVE,FALSE,2026-01-02 18:59:05,
300671,198,843,ACTIVE,FALSE,2026-01-02 18:57:18,
300672,198,532,ACTIVE,FALSE,2026-01-02 18:55:18,
300673,198,620,ACTIVE,FALSE,2026-01-02 19:01:18,
300674,198,258,ACTIVE,FALSE,2026-01-02 18:51:18,
300675,199,314,ACTIVE,FALSE,2026-01-02 19:06:46,
300676,199,339,ACTIVE,FALSE,2026-01-02 19:12:46,
300677,199,97,LEFT,FALSE,2026-01-02 19:27:46,2026-01-04 19:27:46
300678,199,63,ACTIVE,FALSE,2026-01-02 19:20:46,
300679,199,640,ACTIVE,FALSE,2026-01-02 19:07:46,
300680,200,891,ACTIVE,FALSE,2026-01-02 19:36:25,
300681,200,183,ACTIVE,FALSE,2026-01-02 19:29:25,
300682,200,270,ACTIVE,FALSE,2026-01-02 19:38:25,
300683,200,578,LEFT,FALSE,2026-01-02 19:11:25,2026-01-03 19:11:25
300684,201,373,ACTIVE,FALSE,2026-01-02 19:21:28,
300685,201,147,ACTIVE,FALSE,2026-01-02 19:37:28,
300686,201,169,ACTIVE,FALSE,2026-01-02 19:37:28,
300687,202,36,ACTIVE,FALSE,2026-01-02 19:41:02,
300688,202,724,ACTIVE,FALSE,2026-01-02 19:36:02,
300689,202,486,ACTIVE,FALSE,2026-01-02 19:44:02,
300690,202,364,ACTIVE,FALSE,2026-01-02 19:52:02,
300691,202,320,ACTIVE,FALSE,2026-01-02 19:36:02,
300692,203,696,ACTIVE,FALSE,2026-01-02 20:09:23,
300693,203,746,ACTIVE,FALSE,2026-01-02 19:41:23,
300694,203,435,ACTIVE,FALSE,2026-01-02 19:59:23,
300695,203,219,ACTIVE,FALSE,2026-01-02 19:49:23,
300696,204,408,ACTIVE,FALSE,2026-01-02 20:13:31,
300697,204,658,ACTIVE,FALSE,2026-01-02 20:17:31,
300698,204,491,ACTIVE,FALSE,2026-01-02 20:10:31,
300699,204,45,ACTIVE,FALSE,2026-01-02 20:18:31,
300700,205,936,ACTIVE,FALSE,2026-01-02 20:05:58,
300701,205,628,ACTIVE,FALSE,2026-01-02 20:27:58,
300702,206,503,ACTIVE,FALSE,2026-01-02 20:38:28,
300703,206,100,ACTIVE,TRUE,2026-01-02 20:37:28,
300704,206,879,ACTIVE,FALSE,2026-01-02 20:34:28,
300705,206,558,ACTIVE,FALSE,2026-01-02 20:24:28,
300706,207,991,ACTIVE,FALSE,2026-01-02 20:35:45,
300707,207,747,ACTIVE,FALSE,2026-01-02 20:34:45,
300708,207,274,ACTIVE,FALSE,2026-01-02 20:21:45,
300709,208,654,ACTIVE,FALSE,2026-01-02 20:49:50,
300710,208,478,ACTIVE,FALSE,2026-01-02 20:54:50,
300711,208,582,ACTIVE,FALSE,2026-01-02 20:31:50,
300712,208,857,ACTIVE,FALSE,2026-01-02 20:45:50,
300713,209,810,ACTIVE,FALSE,2026-01-02 20:50:56,
300714,209,766,ACTIVE,FALSE,2026-01-02 20:45:56,
300715,209,774,ACTIVE,FALSE,2026-01-02 20:49:56,
300716,210,89,ACTIVE,FALSE,2026-01-02 21:02:04,
300717,210,271,ACTIVE,FALSE,2026-01-02 20:56:04,
300718,210,95,ACTIVE,FALSE,2026-01-02 21:09:04,
300719,210,502,ACTIVE,FALSE,2026-01-02 21:12:04,
300720,210,364,ACTIVE,FALSE,2026-01-02 21:08:04,
300721,211,658,ACTIVE,TRUE,2026-01-02 21:04:11,
300722,211,224,ACTIVE,FALSE,2026-01-02 21:15:11,
300723,211,479,ACTIVE,FALSE,2026-01-02 21:19:11,
300724,211,268,ACTIVE,FALSE,2026-01-02 21:28:11,
300725,212,787,ACTIVE,FALSE,2026-01-02 21:22:10,
300726,212,664,ACTIVE,FALSE,2026-01-02 21:11:10,
300727,212,925,ACTIVE,FALSE,2026-01-02 21:33:10,
300728,212,103,ACTIVE,FALSE,2026-01-02 21:19:10,
300729,213,166,ACTIVE,FALSE,2026-01-02 21:45:40,
300730,213,42,ACTIVE,FALSE,2026-01-02 21:39:40,
300731,213,995,ACTIVE,FALSE,2026-01-02 21:50:40,
300732,213,952,LEFT,FALSE,2026-01-02 21:27:40,2026-01-05 21:27:40
300733,214,980,ACTIVE,FALSE,2026-01-02 21:40:09,
300734,214,808,ACTIVE,FALSE,2026-01-02 21:45:09,
300735,214,983,ACTIVE,FALSE,2026-01-02 21:40:09,
300736,214,56,ACTIVE,FALSE,2026-01-02 21:44:09,
300737,215,640,ACTIVE,FALSE,2026-01-02 21:56:41,
300738,215,6,ACTIVE,FALSE,2026-01-02 21:56:41,
300739,215,489,ACTIVE,FALSE,2026-01-02 22:10:41,
300740,215,164,ACTIVE,FALSE,2026-01-02 21:45:41,
300741,216,790,ACTIVE,FALSE,2026-01-02 22:12:34,
300742,216,612,ACTIVE,FALSE,2026-01-02 22:15:34,
300743,216,404,ACTIVE,FALSE,2026-01-02 21:51:34,
300744,216,547,ACTIVE,FALSE,2026-01-02 22:11:34,
300745,216,74,ACTIVE,TRUE,2026-01-02 22:00:34,
300746,217,980,ACTIVE,FALSE,2026-01-02 22:13:03,
300747,217,436,ACTIVE,FALSE,2026-01-02 22:06:03,
300748,217,155,ACTIVE,FALSE,2026-01-02 22:15:03,
300749,218,162,ACTIVE,FALSE,2026-01-02 22:29:20,
300750,218,823,ACTIVE,TRUE,2026-01-02 22:31:20,
300751,218,827,ACTIVE,FALSE,2026-01-02 22:19:20,
300752,218,13,ACTIVE,FALSE,2026-01-02 22:25:20,
300753,218,165,ACTIVE,FALSE,2026-01-02 22:38:20,
300754,219,883,ACTIVE,FALSE,2026-01-02 22:25:06,
300755,219,545,LEFT,FALSE,2026-01-02 22:29:06,2026-01-03 22:29:06
300756,219,778,ACTIVE,FALSE,2026-01-02 22:48:06,
300757,219,393,ACTIVE,FALSE,2026-01-02 22:24:06,
300758,219,892,ACTIVE,FALSE,2026-01-02 22:42:06,
300759,220,327,ACTIVE,FALSE,2026-01-02 22:40:03,
300760,220,556,ACTIVE,FALSE,2026-01-02 22:51:03,
300761,221,298,ACTIVE,FALSE,2026-01-02 23:04:59,
300762,221,255,ACTIVE,FALSE,2026-01-02 22:52:59,
300763,221,180,ACTIVE,FALSE,2026-01-02 23:09:59,
300764,221,87,ACTIVE,FALSE,2026-01-02 22:52:59,
300765,221,548,ACTIVE,FALSE,2026-01-02 23:06:59,
300766,222,321,ACTIVE,FALSE,2026-01-02 23:03:31,
300767,222,950,LEFT,FALSE,2026-01-02 23:11:31,2026-01-05 23:11:31
300768,222,653,ACTIVE,FALSE,2026-01-02 23:04:31,
300769,222,768,ACTIVE,FALSE,2026-01-02 23:00:31,
300770,223,968,ACTIVE,FALSE,2026-01-02 23:07:03,
300771,223,384,ACTIVE,FALSE,2026-01-02 23:09:03,
300772,224,289,ACTIVE,FALSE,2026-01-02 23:24:56,
300773,224,695,ACTIVE,FALSE,2026-01-02 23:19:56,
300774,224,292,ACTIVE,FALSE,2026-01-02 23:21:56,
300775,225,271,ACTIVE,FALSE,2026-01-02 23:43:35,
300776,225,66,ACTIVE,FALSE,2026-01-02 23:40:35,
300777,225,627,ACTIVE,FALSE,2026-01-02 23:21:35,
300778,226,200,ACTIVE,FALSE,2026-01-02 23:37:35,
300779,226,474,ACTIVE,FALSE,2026-01-02 23:43:35,
300780,226,875,ACTIVE,FALSE,2026-01-02 23:51:35,
300781,227,287,ACTIVE,FALSE,2026-01-02 23:50:23,
300782,227,766,ACTIVE,TRUE,2026-01-03 00:00:23,
300783,227,543,ACTIVE,FALSE,2026-01-02 23:54:23,
300784,228,774,ACTIVE,FALSE,2026-01-03 00:10:02,
300785,228,241,ACTIVE,FALSE,2026-01-02 23:54:02,
300786,228,385,ACTIVE,FALSE,2026-01-03 00:15:02,
300787,228,944,ACTIVE,FALSE,2026-01-03 00:04:02,
300788,228,551,ACTIVE,FALSE,2026-01-02 23:54:02,
300789,229,141,ACTIVE,FALSE,2026-01-03 00:10:08,
300790,229,231,LEFT,FALSE,2026-01-03 00:10:08,2026-01-04 00:10:08
300791,229,880,ACTIVE,FALSE,2026-01-03 00:15:08,
300792,229,414,LEFT,FALSE,2026-01-03 00:21:08,2026-01-05 00:21:08
300793,229,507,LEFT,FALSE,2026-01-03 00:21:08,2026-01-04 00:21:08
300794,230,327,ACTIVE,FALSE,2026-01-03 00:24:34,
300795,230,614,ACTIVE,FALSE,2026-01-03 00:31:34,
300796,231,577,ACTIVE,FALSE,2026-01-03 00:46:37,
300797,231,761,ACTIVE,FALSE,2026-01-03 00:50:37,
300798,232,894,ACTIVE,FALSE,2026-01-03 00:37:10,
300799,232,484,ACTIVE,FALSE,2026-01-03 00:37:10,
300800,232,960,ACTIVE,FALSE,2026-01-03 00:45:10,
300801,233,537,ACTIVE,FALSE,2026-01-03 00:51:20,
300802,233,823,ACTIVE,FALSE,2026-01-03 00:41:20,
300803,234,429,ACTIVE,FALSE,2026-01-03 00:59:33,
300804,234,883,ACTIVE,FALSE,2026-01-03 01:08:33,
300805,234,395,ACTIVE,FALSE,2026-01-03 01:00:33,
300806,234,73,ACTIVE,FALSE,2026-01-03 01:02:33,
300807,234,802,LEFT,FALSE,2026-01-03 01:05:33,2026-01-05 01:05:33
300808,235,333,ACTIVE,FALSE,2026-01-03 01:19:21,
300809,235,868,ACTIVE,FALSE,2026-01-03 01:11:21,
300810,235,269,ACTIVE,FALSE,2026-01-03 01:04:21,
300811,236,693,ACTIVE,FALSE,2026-01-03 01:33:14,
300812,236,771,ACTIVE,FALSE,2026-01-03 01:29:14,
300813,236,251,ACTIVE,FALSE,2026-01-03 01:27:14,
300814,236,776,ACTIVE,FALSE,2026-01-03 01:22:14,
300815,236,267,LEFT,FALSE,2026-01-03 01:31:14,2026-01-05 01:31:14
300816,237,965,ACTIVE,FALSE,2026-01-03 01:25:35,
300817,237,159,ACTIVE,FALSE,2026-01-03 01:28:35,
300818,237,762,ACTIVE,FALSE,2026-01-03 01:39:35,
300819,237,825,ACTIVE,FALSE,2026-01-03 01:48:35,
300820,238,957,ACTIVE,FALSE,2026-01-03 01:41:51,
300821,238,660,ACTIVE,FALSE,2026-01-03 01:51:51,
300822,238,160,ACTIVE,FALSE,2026-01-03 01:59:51,
300823,238,602,ACTIVE,FALSE,2026-01-03 01:38:51,
300824,239,44,ACTIVE,FALSE,2026-01-03 01:56:13,
300825,239,666,LEFT,FALSE,2026-01-03 02:07:13,2026-01-06 02:07:13
300826,240,278,ACTIVE,FALSE,2026-01-03 01:52:33,
